x,y,z,s,t
13.094966900369656,386.8772526388629,5.710518202369298,176.46163185915032,238.46518984763705
91.83883618709038,663.3022387933082,2.0329198468229572,425.3935599795138,764.2398953401662
33.290198344001524,897.3799734125685,8.741257240144915,438.4810133671006,526.5989886487148
69.62700559185838,654.2768693640741,7.5053287288763535,461.7946470681119,604.6187367199148
38.053996848046985,309.6635272782704,1.6090152571000143,191.26525365074696,219.7417446820284
56.80612190600297,121.96070340088421,7.370515875067918,312.3134067637921,233.10338789407012
59.203925140895166,883.0889865108369,5.8918439560838145,419.8429361254328,627.3775302832073
26.636900997297435,119.14246976534842,1.7355281117210044,119.62793634626752,109.45239869644821
97.26261649881027,887.2315054157795,5.124705773757908,512.5974204461938,926.0519523745156
79.76195410250031,576.0434206244909,5.362266584170423,404.040773620712,642.0577999221445
94.55490474077702,945.1609286616066,2.4919708614694818,491.1655902764225,926.47372373749
90.5344615384884,818.9049121962988,9.51128332300254,615.4494128213029,855.0678781885316
63.810998092997664,998.1406994800037,8.649778343325957,547.6956229727361,730.5670210906311
92.96868115208052,415.64063390653916,7.021201035961975,467.35691084469823,663.5939306883399
17.964325184672756,790.4694600380142,5.160660049005465,256.23971402713084,446.3455985610543
27.638457617723066,461.73782224831797,4.705889874260577,209.55394751132795,290.55734067739945
14.070456001948425,531.888058273518,6.858761204358587,248.11737006690853,316.15165498732057
39.27972976869379,664.7549168965331,5.908886824662149,316.9638629822308,413.0929588185987
44.98095607205338,886.3094027677049,1.5604579529369706,327.07427241035936,529.4578575545304
34.42141285965063,985.6751222793656,5.612523838932985,357.18506747712155,562.9959300054711
84.58637582367363,791.4460724780664,8.257632555095554,557.6216640266085,794.6926373025983
42.10779940242303,475.99010395060037,5.133158898372622,265.0923122731912,324.5116669711231
35.28410587186427,479.22130204936315,1.4676091979884158,215.9511408449182,298.7170175127277
58.84264748424236,763.8240714300024,8.076503794456297,469.50602318045605,571.4959275580678
22.683180247728636,314.8994311914721,2.8122740392237695,150.08118086044783,206.94159907745865
82.19772826786357,199.4267018182552,3.327587513992349,306.7749592268929,466.19626113306015
16.709557931179376,419.1599418766989,2.482357180890663,152.40998353811494,250.88727344497323
98.81982429404655,358.51509248867353,3.971935583843478,392.333408313976,670.6124080183429
79.50202923669917,366.6773084103911,7.810763551197716,443.84826633774776,542.7070635422384
27.884411338075516,310.246975944919,5.674472735535436,204.38379338051797,217.941056990616
10.496990541124216,137.8838706727257,2.843931467356413,78.17648860306842,100.32853914655581
83.39152856093507,116.08654126007244,8.900470703368367,436.8347857948702,450.1439367457577
73.61716094628554,988.9501507624284,8.916236694563763,582.5091028386142,809.8233922283764
75.61064512368885,484.9958203622761,8.835205825414063,485.5128778169752,574.0001233013872
79.41433120173512,445.8939824437135,3.1491659024338534,347.18055009153755,567.64986004352
16.664018656068134,711.6825544237629,5.061154097628893,234.16117410196927,404.81788080425014
42.261915568984534,296.42849907855776,9.864906905267876,376.44366177912707,249.43012430969583
20.428215357261674,954.9650655552028,7.948112286789914,388.5783668334573,540.0054541941461
87.67930832880342,807.7105129739969,1.2445067910300383,437.1500036720921,804.1842935960074
66.09683141448022,180.46990208103358,1.5868413213444286,249.41931823626405,319.84958817372154
39.78082223673843,475.8226982064355,5.175382391310995,259.12897648552797,317.7172780656258
15.720251525742128,891.2064768059482,9.182981852754041,396.45083005440245,505.50848426274007
37.9884089544096,950.2588200622693,5.848316181574428,368.2096780781131,552.6115060033426
39.266498982407235,520.6613601248828,5.480312572308612,274.8058749348158,339.72720141330126
75.66455605042577,652.070250289637,1.9492632996096753,374.299294784177,637.3181347559037
67.38017242196918,250.3305514828677,6.911020942518647,353.6049936304178,381.6889471772234
89.84914683186939,992.0517635232789,8.39892844540203,617.5933398971216,933.3824416435998
52.49934326457544,308.5045312450991,4.423780067568061,248.752188888173,288.1532955450079
20.763482134447152,948.458596721613,7.980506658327947,389.2792026101163,537.2250745390163
74.19203085006956,684.6819840931316,9.680289885107305,544.4011064287348,664.7440006213783
78.47065437552077,646.9631153909733,2.833898132149202,383.8951658818885,659.8649536622333
60.51494778125466,561.4196599148577,5.709966680752672,353.612824181237,476.35021108180865
79.38704619591049,307.6028305459828,3.58424162276118,321.09193444648577,499.5975584098819
54.44160367279517,258.87522880495743,8.135689771304554,357.08457272008934,287.159255245227
57.045954644379464,298.4375881631578,6.198340292930418,306.8167937838838,319.5889850563791
48.47869165226947,267.7944359298291,6.711241757952734,293.227527975363,251.72338867976367
12.287721406968567,801.626026210078,8.181227436543047,340.5226465270882,451.74765417675206
19.7102284293974,415.1127332500571,4.563734253962094,173.91886043650806,259.0916798405139
12.828626711806082,152.05840890705673,9.23581061566339,241.37640460343172,131.1419735685222
67.27693701374024,972.1923671267302,5.797259805215259,458.8154576842087,738.3975576697452
38.2920382968694,895.4072964670831,2.421593405518132,312.27964449399514,515.588578359217
55.77136220482325,934.9770548756917,7.263092063519222,468.1189645165254,631.823396350902
91.68098265334837,995.4170403817917,8.13935215394429,616.2200371315969,947.4741142999158
32.43630062339874,256.50572429753856,3.85085509360774,171.75547406959782,190.3738985715451
46.93446307320668,456.6178170123929,8.714613312988778,390.5355092597962,344.5985277850061
77.99960246887439,782.4146281336822,9.155289292891897,560.7827630546655,742.8409052044325
30.59183489424602,726.418556248413,3.4921403864002802,258.01518207658415,422.12503576687885
16.92819188459137,238.50631570586955,9.851693254436999,288.45690944274116,182.9877105105952
36.077630762239124,834.249812491556,2.266403752438826,293.0326724590182,480.0145167128515
24.5099158528604,301.9965146529946,2.81814101562241,152.9912990298365,202.22949190393948
93.67278871083158,301.4358533403608,2.658023553142235,360.0851352348582,598.5709128034582
82.73083416079753,583.2769806040722,9.045907390070834,532.2034933427865,679.2648551125341
67.00633808593811,633.6459413575328,6.8886329709246565,428.34603318179336,570.08992443906
88.43145311689459,622.07758705403,2.3689385490004558,407.91399840449066,720.1394813077011
82.33048692092031,182.33815365797938,4.962910765315141,323.03222604170844,463.5534685291565
26.791305299743225,889.7147763673423,6.5376822256282185,346.31703457111234,509.2821958664311
90.330309864098,339.04003832983545,1.7511767649044496,354.76993250134245,590.387865998064
58.540801772408564,216.56342915452376,8.94174731566605,383.4894334382776,298.137085544318
82.66961396476563,899.8732718820795,8.232431818973817,572.8217473604383,834.6657648900893
90.64821699311439,960.086348406778,5.5468609621897444,518.7815636571834,914.583385255007
38.62031274746775,875.9148555389056,9.704139537332534,476.62713735051807,528.4519868884489
19.90467320749091,828.5644672523903,4.759848813475897,260.750494592246,466.6360417723839
30.51416462877475,689.7177825751196,9.85699287132848,419.6178367714699,422.7866625596139
48.43970097636307,595.7716335482254,7.011279989232643,369.44401012609717,416.4127745237318
83.62132893302439,178.28808392026912,6.712041459285473,380.7829127992911,476.37940954048605
87.46575249307091,467.60789176362886,2.493594057662065,374.39077757446347,636.3455107469252
10.625691747807164,435.41966531108255,8.937349824741796,283.3970030263539,267.6393203802973
55.967257231980916,333.7784053842936,4.847407191285536,271.74317692876065,325.3720650328876
47.56699028339011,751.0781023197264,2.460100652042314,311.3203063846699,476.0699119383186
29.98970294236572,546.2881615708937,1.1134676797818313,210.67871409957735,324.29638463425704
20.787883060031454,172.94159431688314,6.037801152745443,167.43276366928998,143.66546507319674
40.385365426326516,298.16488175483016,5.746596599104087,241.72374646406854,232.24264679585394
94.86187335212672,714.9328872936363,7.474182601322427,548.5864002281857,828.6003265487392
39.088263881867974,168.51777354127017,9.01232247716022,317.4208602103383,173.80753994259138
56.691155956902946,866.0862226438918,1.7146592617872658,359.06752080203626,587.357478538183
73.27170630056601,545.6318743125769,7.583468413063261,453.59581888101343,581.2917860930514
42.726664214136456,532.5279195939831,2.68670749687824,253.51596242534637,347.50507800138587
97.46038744488646,633.1670061935658,8.723593478414475,577.6679616984719,811.3653777604695
96.62025654479001,842.2128693326342,8.371571624754905,607.1599078779333,908.2942820823648
32.66040662428277,413.0282871119737,5.867143794869899,245.3922017501417,274.9681423822429
54.75236553031469,710.2145373031572,7.392185187609804,424.5413429785405,512.7174743566034
37.07904788350927,609.1587675962119,3.8291510186537354,256.04717036213003,374.0791550745928
35.63564449397208,340.3254431524792,5.240511090395332,221.260386243265,241.18801108935406
13.319825261907951,890.7669877196422,8.394732079394245,367.629152788102,498.87096243095345
64.86079005819072,817.6834194462353,5.133386774558925,401.6955573698249,638.6180646430819
55.24111209059753,692.606651192583,4.220184387928976,331.0516472765529,497.77790155283446
14.633087612499041,865.5235561848177,5.447912025252699,268.9486658965017,479.6964522492349
35.07818178129503,880.5647808638221,8.454243271934965,432.5478386663376,520.0071857471971
91.74392973699884,737.5266790435313,4.016872426337855,447.3304251421764,806.616928173441
31.560570160027517,853.3119955273048,2.5638543382216943,283.9521149413205,483.86176305859306
23.04053848821008,727.7243155023552,7.408126182977027,333.4495666464646,427.48981919095087
54.05074842498067,712.1266945842704,8.433803914372735,455.20128143698327,512.048257617796
98.70854086995406,656.7502403936659,1.9057373067118,444.18363717269665,812.6325550731976
31.784974436035036,777.4449756018771,3.1588670148035023,270.6280650418604,447.9753905718957
70.49219926652907,242.74459476376634,2.277747907848945,278.0052419323431,390.5287086571566
78.54576537958458,892.7836832790356,4.131472704239499,439.9725646303722,787.2581191663663
31.38737895931597,884.6591749707088,5.053158810148714,312.73782321417474,506.8045368881992
75.53947137506736,126.32255473110322,7.739437032669758,381.6151656046981,390.79670112787005
43.10048194473279,843.2350755082864,6.860328263935067,397.5329876477978,516.678161209516
66.90752475342215,215.9828807261007,6.588357107305881,333.7366195703,359.5148941130741
67.01767396848052,401.6069688332277,4.171374519486889,307.6032797432723,446.0153464894793
58.21972156672826,769.157430662447,8.57302797776284,483.00861038233506,570.8739016988086
18.12607930489675,244.68390644347738,5.241584506583481,149.63130068665146,173.91255945407556
85.17722460303142,836.170321707156,9.81194444213639,611.5385841682428,826.0328366477759
38.870205847456226,848.9207601619677,6.707279244661631,380.48491085210776,506.56113663844985
26.786665935986882,556.7209603847525,2.1363826740805245,209.27519690158246,329.57726393462536
13.669762739928753,105.74728454515022,7.085598058678906,169.7604946414211,103.05956714495946
63.18036488694176,358.3343198574215,3.925936138885291,284.97030158538746,391.22977624520183
70.98079256580542,655.234226538168,7.1769447701748765,454.80062049119283,615.6146503981721
11.492904603507053,983.0675602246811,1.6267703334616517,246.36932793368436,521.267911373699
56.088375246935286,668.6321743150015,2.5739329345836346,320.6184249865031,486.8454179911987
30.384619767814417,333.82322295774384,8.701635330152076,315.9728593299377,241.23673256671478
68.06555113685049,670.6051327896503,3.044616013211634,357.82530039968503,586.0784108894993
25.69297861044923,585.9868417442699,8.53337012718646,347.6926864807825,362.4312410325327
72.18439642922193,801.8608556360292,3.5134847960896938,397.98072244179264,688.0952382255845
44.806181167048365,196.28257494426256,6.785937190528369,270.59133284843773,199.41356955419468
94.30569898630611,784.9251122518252,7.247355161588479,553.1661924286958,858.7670265659062
22.376884973139394,587.1399208084993,5.613892778305477,241.38591032894035,351.16284371468925
40.695971594523265,966.6928034730952,3.7477960902705814,337.8209116131167,561.3893877795681
20.212616911653015,407.6849494348175,2.913799387339865,161.4135778382069,251.0162587482073
93.22242564507064,669.3597038205534,1.298704191061836,426.54459034284514,775.1441130991897
88.9605418042883,938.8252949590158,3.7355176111665145,476.9586866912713,886.4067361879893
33.21474649436401,192.25875519161133,6.878465114781547,238.32995973994264,168.3474726836423
69.39856414307611,943.5056385128061,9.444743366036343,575.1035338436941,753.1047578143356
83.54999801810942,719.097150070732,8.840840340367468,556.3034734378732,752.6430839264024
59.96807304395161,161.0533531946547,7.8945829888177235,346.75552968758063,278.3693227867661
57.66855205204058,370.8672102521346,8.096026089279688,387.97887481111945,366.1309383613558
31.76670618104065,737.3548797807534,6.984864131283957,346.802756507137,439.3867979385812
18.379249102530927,160.6155413218945,3.342581718094027,107.61017483097496,126.51601207815897
90.74941821579941,623.953414158646,9.16475527635247,567.59544076818,758.0986957632542
91.03762514469975,411.29475125766106,7.036590807152506,461.24031175028796,647.4602135668981
66.97913115459411,658.8239659907294,6.04396567882396,403.39178342039884,579.9128971104012
40.51268119438306,141.16783043126156,1.9989052229213295,166.8603785482409,142.85840742905697
41.428861715139476,884.3831255371387,5.023499894257829,342.1143717437371,526.2362081747431
75.33601109832155,976.1400722596572,5.143224440817336,465.0553915098569,806.2577508464151
90.73992339573194,971.9900697571223,8.78107248570403,626.8338869418654,930.8976510823483
89.83777818386056,774.6866485686322,5.919833981690096,490.9854455666224,817.181028327404
80.18879912718614,217.07761611756877,4.423604940733687,313.5325732125971,463.05049931792325
67.78284815388591,782.4368763361203,9.791202956595933,547.988429862641,659.8201564910705
17.572596849554394,122.12822481292136,1.9964853399368412,94.22288715927634,102.14669680066561
24.54658426851524,119.91119637609754,4.802935854807501,133.7993434135149,117.17454029747061
90.86987696743714,391.24919723458714,1.3782220765426476,364.4736106521945,619.2540526655708
64.57861536936309,539.7788713641992,7.659137086902373,428.82716000556417,504.8625111604631
10.827734645496669,793.3666760270139,9.262688969792356,364.36515470790516,447.9986293138333
19.132438857942887,714.9658389458547,3.5203359659544047,221.47848363473776,405.1851504675166
69.71515921972502,501.3124357390735,8.725075091192089,468.10173951007863,532.546590178011
10.455542546159682,346.2639996534993,3.62996407415708,122.28082277305641,206.79186227687757
24.472724627574877,997.4120501419401,9.196931454795237,444.32648239715854,569.039795203203
59.38604104299275,483.5631720123757,7.785657132371055,406.0803393883083,434.7176003830616
72.27056779234239,506.2483218967079,8.244160991572947,463.242157219313,555.20510018657
68.67651335523405,247.26143907250227,1.1620590004040905,267.3588241716274,373.97515336914506
30.18423785145038,815.3285938749365,9.665293213666233,438.072187346053,484.67174093057844
74.09612992127823,724.3140032033398,7.540038928632909,490.36679864229075,677.3465870246009
31.352417874712007,298.69265150988434,3.7427598584751998,176.1562323994099,209.85032712842718
39.285972834334096,174.14294105425842,8.464551983729622,304.1769987816994,175.4696733235485
77.18422646062217,712.4493718672418,3.5336907857343696,395.19521331064146,684.51251784784
68.46696091424931,689.0600928530217,8.85478455609515,505.42358534418497,616.1637858987315
86.43010694447601,345.9335742983884,2.013223513707433,345.62032517027774,566.6053208889616
69.18516030703091,955.7772060253693,7.333173797147162,514.9359729892747,751.0863195007802
61.147774300192445,235.9521026028102,5.866286289804193,295.4111028477367,319.1751659984657
18.430729104528325,489.1013209383417,1.8688102317589674,169.65657022349063,286.40490318926925
43.09442227534902,949.254328150839,3.177044454329551,338.96691163521126,558.6165694585537
33.86821309135529,477.75458523351006,1.111636326495833,208.5912779418549,294.7094315818092
31.95906790411752,674.673352897677,5.218911689180553,276.54158510823856,402.9767638597881
97.57094992772011,457.83495816651487,3.711387346840003,406.43404159893794,709.5314712739614
45.378795220008435,346.793682113803,6.38521735867983,288.05567460640316,275.81800935969784
90.2841899659402,985.5798831638454,3.675140269377555,489.8959479142088,919.0983533275231
66.80247633975367,468.40060568353874,3.699272003562862,316.1645910010502,476.1608789021209
81.53301731874836,904.689283311221,7.6887387885844305,553.6341013200438,826.9032475385083
55.23733837946729,306.95914530197757,1.4332855238051811,241.11806176849396,296.5671318521117
61.92134961637232,291.794233622575,9.126054956727884,413.6356537720887,363.16946671830135
54.32659244369775,128.02067459606022,8.670374869520632,345.78325135575176,222.55784435863418
27.571868901824004,686.5001428382966,7.0102421490376585,324.94936108732236,409.79136226181106
75.02069037353547,431.673709351385,6.338994130966459,392.32030475280726,535.0333396733869
35.26951261967702,877.9224248556734,9.03072248325687,448.34028223215705,520.7324764935947
12.188436978830845,525.8889160224014,2.66797161575843,160.54035634320604,297.15030006381437
68.09250663164511,971.3740851232495,1.7107224597174575,414.3077425994808,732.6913748719154
25.939961146634403,266.972964132809,3.155591529185843,150.9900078808301,187.01007010274557
94.64127259176229,881.7608511600497,8.151204508301714,602.7217928880564,912.395780101038
95.85357193023286,798.9371675125676,1.31203240053835,460.4580774364439,859.602243272309
92.33779511984037,793.8296601796468,6.245261515751407,513.4067531790931,845.7608206490113
43.31428302299,860.3049053051989,9.95893764572179,495.2735285644314,535.2694638409198
11.391095487598069,784.921591848699,8.701264844537855,349.20184240606153,443.2176690461779
93.54867063289528,663.5982894682738,5.693011201392305,472.62136601008984,787.8429464524481
48.53657334855829,218.1203899141488,1.572768183579781,204.18097810597672,211.76768293610934
96.99893371393026,129.2735615421267,8.482361629471388,468.84223972403487,555.0903625566555
96.72579793803276,928.7630630341182,6.390806573594895,558.6889601004476,946.4424799358765
86.7708509920624,654.9852830686642,2.0343969735361016,408.53163360353153,723.6538383465798
36.50040028626271,816.8835618785587,1.844715563410206,289.31104538905265,470.8534564002352
44.658795574173276,533.370116361295,9.186641374929332,411.7980915964,374.5699814149367
86.60230043651713,205.57737006615503,7.022802366442706,406.301932204019,512.6992302410266
38.522980464064986,212.66721298229538,8.4635811938508,309.5655707508609,192.87798022788547
25.254347201748324,717.0087585060742,8.910810102540406,382.8862298872435,428.6839902808788
60.11211362125152,487.2753054095164,6.1459511684349,351.9687956319643,437.37614947889614
94.25392967447029,280.472254030303,5.657017165795372,396.9994843266032,601.3850413337597
72.64268170074757,542.4350920672932,4.873846692888912,364.0538867430318,566.3090475962097
61.30550530804285,157.78804336762067,3.8525192901200738,238.63257219026514,275.3289725792307
18.74588443936917,623.774261722959,4.911363647728406,219.43279377532738,363.2758104880944
65.35065040292528,342.0940639915879,7.964916901571407,401.2890964166163,413.46165446190753
99.10484650938369,817.8031905734694,6.417310879136184,544.5761733593042,909.9053893251456
22.60756137128716,379.3257630312164,9.032709609593615,310.6885288752273,257.7415338340369
56.64966871273631,509.6981341736211,4.99042012941269,312.08124232560874,418.68789048668725
88.96357647351599,110.45848591729057,6.463806208468786,374.34041209222727,480.42995345727
76.6691755978784,165.202199015103,6.681767977827898,356.2211382639897,416.20561733909256
72.73141668957412,453.2442007660163,6.32527446075693,389.2820515085084,526.8109131279914
73.22356755883983,531.9449512454112,7.323703957769647,441.95963887444327,573.2678198346593
42.35420360977797,640.0184933073733,3.1369012153732565,274.79352217090013,401.3460649976853
36.4232659838044,362.4963208383729,5.611273997912116,238.5170241036181,254.81330752789535
82.84250399306623,725.4836975138883,1.938023225275129,410.4693850832427,729.8770153533709
82.91020552112627,874.1101574702841,4.460601948803313,453.6618999872145,812.2621722907242
88.03650867220934,801.8658900040148,5.38900361759138,474.76845448384887,816.2603409832768
92.19164973008242,135.65694281352143,6.870018335909252,403.6379083442801,517.4868858926492
56.020815897484404,532.456252532046,9.55477947327583,455.8449633410957,439.2160381485914
55.136466521847964,194.43716057635737,6.405859598935203,287.5905744432872,254.52157690962628
81.84656610700976,317.8405142762747,7.692345245589038,437.3218044834277,535.8567801811014
68.49675376999886,987.9963339404318,5.556394535456825,458.1918208628498,755.9910887706914
73.17701895319331,228.2459886113619,6.706936282386982,359.2580686783668,419.1799175310924
81.6213402492491,548.9993381062204,1.638389945203961,370.0096958043521,631.5749095567411
90.10048076358096,656.3401608863072,3.289524227576623,421.73748761126774,752.002339387227
40.41956411663823,732.2184734896936,4.256677838846248,294.9615166836662,444.89526896148755
43.802465737594964,603.6838151382227,5.252440195058622,298.7435927564463,394.62510956881374
18.45837458567821,108.79376267726529,1.4108387095214536,90.98714836934536,94.91325763660087
62.045212689655656,393.8151774195927,2.2602168779798593,282.8319814860485,394.59700154772895
13.234804641706788,565.9404790462403,3.491328770121752,173.84476379062497,321.5936884650778
51.90382163192142,179.07984923035002,9.743794218109455,378.2741602197525,235.71324542057087
58.838017123681894,415.5642380882627,3.9821230639274567,283.89153673732466,385.04709075648606
35.7887126915456,129.8827979122299,5.338369523008743,182.23518581620004,136.52859105559241
63.174993451210966,170.72064743951867,2.764879414645536,242.6368879232258,293.89509793123625
12.745022494514448,457.23094858143645,6.497020639681915,216.22590589681738,275.3568181575582
13.361336987429297,219.44417863875432,3.5261489396437686,105.08882071513214,148.6786592564318
84.03405045936924,610.7867634354023,2.8629332059458408,393.40294770361504,684.1247782766076
42.41715772701366,720.5184722235392,5.649153656013811,329.2570652229792,449.34219656856527
21.435446138669633,820.5280291981746,1.0495521924437874,239.28706709050678,453.19488341009964
57.001893404932396,280.1352198203291,1.0689762938430278,238.08523019835388,294.7247816231135
79.29941977887498,250.73432403316278,2.9716192819167198,307.3977275019123,468.6442467256654
29.423892474715885,194.11105630096023,1.3304922625073903,140.34696453623206,148.29304841226417
66.06014282371002,672.787224589273,1.9722317871762223,349.722280340165,566.8524443852083
17.68127184943912,735.828153838211,4.049745844048765,225.12663989427637,415.30655041565853
14.651354905174692,128.42753034307782,8.223271116218315,214.20978693013825,119.50515025255356
57.82191684113332,942.5910216193208,6.148437790323707,436.24712816186076,647.303581778348
58.657160944909585,146.77415528632517,5.614009533607748,262.15712268242544,254.15326643396804
67.3686911348386,587.1667017709634,3.6413994088730948,341.2664336539913,540.2001693329672
75.34822003503955,738.1544675058248,9.385783474895348,550.2512625247032,700.0922860004134
97.82668715162812,883.8722113714771,4.573135371134725,502.17843923393957,927.152559455146
56.46703134710758,742.678238919185,1.7838349011619434,334.07480553183245,524.2295032715128
39.06608256471213,821.5552747628126,6.5535986450602115,370.07991081688806,492.8954085817826
81.56675752918333,405.50517328852544,2.0245455412894127,342.9869765275543,560.5737570884683
34.374902613586684,833.3426023718611,4.107008285215229,295.30540729418055,482.2420512078539
49.507427863507246,172.1033617462076,5.56670744846028,238.35209335859463,205.8665146379019
17.061074320803936,905.3349904544749,8.868002722166583,394.81767806559054,513.6427044726402
12.281566907391177,592.8331385383626,5.441919223061068,207.18542222040165,339.12159317528574
96.63835732101326,835.5679929662443,7.3203288942849785,572.8126481665249,901.9578424799548
85.23821084609853,507.08645606647013,9.935351550991633,549.6675669925232,662.3053391920904
72.63767854843282,679.2199256768724,2.1834020790818345,371.4730349201467,626.5882207557012
46.80576499728429,573.7623948425019,3.4725837296756756,276.0376447891536,386.84804994510137
25.596488806376122,758.4305695797987,4.551184680378817,260.0317973189372,436.6208266709057
24.079333840397744,173.4669838275306,4.796453606849482,142.97864619547826,143.50540780710895
32.52186083481358,154.31687559150743,4.699189677389912,162.59459596626868,141.932215941227
59.43039982355084,322.39291060913183,9.168499023008994,413.42735809359874,358.62809164744573
74.31363304300561,243.5902121018695,7.426293800201708,391.0578927001292,438.4401534606783
69.41776390459582,884.6052099329816,6.471146926816334,470.7943868558676,714.8974072335594
35.19405072513486,297.2925886222399,3.784354460765039,187.68926332138315,214.55265692901045
95.93787525968747,978.2787302372182,8.414113457991652,633.5358331999538,971.2213787838751
76.41072250261917,403.20621259399616,9.5955446033649,492.32298359159626,541.8680715050534
59.891864726026064,263.9061241198293,8.390784542952039,381.86082984095646,330.6815529597378
65.05486716109169,810.7286564282313,1.0140859467232561,367.85705262601095,624.4228727672102
47.764005618501095,692.8369979507885,6.727612331650663,376.68035817407633,460.71230844294814
32.29578905510417,548.3761448078251,1.4602184329789065,220.76599678877665,328.96217182917013
42.03754107861354,599.8271958438681,3.318464983003497,266.3429664534407,380.75853349974005
78.20614994179321,747.2816004450375,1.5357223031299452,398.78550559390936,704.0469292741949
11.295413976678027,305.6092671981688,6.43415907654449,179.3089103787817,196.5707582158744
20.446537645622463,996.7005244510677,7.179309221433461,371.57379579862675,558.5875285482055
14.140237781957747,977.3138459321049,2.030388742593146,255.09077311766222,524.5001320715152
13.665592208707313,685.2931177122432,4.454549947404815,208.0719979975829,384.93194921455864
86.99145256099065,279.5882058362306,5.106128580599878,359.80228858092113,546.7603073730726
73.32920734420213,712.2054181881622,4.321477195848249,390.53341572345704,655.2716041978985
52.67564461785927,164.97856808125826,2.0892250043667375,208.43835837672185,210.49697668036336
18.805074458590134,127.58725198522546,4.770530111687279,117.4654860608593,114.83519071276491
54.24542876051491,331.91459966009234,7.760602430275763,359.52953966785367,321.22831147106956
52.61245937025091,516.3606610653846,1.639068980799299,276.45930784628973,384.43865314113566
25.58816829190137,881.4452548675424,1.7216201267371312,268.8679839239068,489.63207955925986
49.04664843141757,754.4521627896772,4.192941626523858,324.5109603587633,490.45215488429716
45.86542609576361,768.4358690799829,9.475531404570326,470.347526329226,497.9845584848025
65.42650882469948,482.94400100326783,7.017153820506227,398.0474382610128,481.686145862995
67.15842857808795,411.34149329226665,7.108029610053083,392.13617550723984,460.89326093011783
14.077360879484006,433.9348866861424,4.257279917540785,156.28579363000617,259.38258975531755
43.71513531638241,988.884607362452,6.342947120876846,409.98554624896474,590.1725507615307
